Country,habitat,sciName,Genus,family,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
USA (AK),Seagrass,Lepidopsetta sp.,NA,Pleuronectidae,49.5,1.3600637022849096,6.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,boreal;polar;subtropical;temperate,short and / or deep,,,Lepisp
USA (AK),Seagrass,Limanda aspera,NA,Pleuronectidae,43,1.5768761252513175,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.66,1.64205,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,polar,short and / or deep,36,168,Limaaspe
USA (AK),Seagrass,Platichthys stellatus,NA,Pleuronectidae,44,1.0430570462566249,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.5,1.62782,559,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,52,194,Platstel
USA (AK),Seagrass,Syngnathus leptorhynchus,NA,Syngnathidae,92.5,0.20770346099184078,8,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan,Synglept
USA (AK),Unvegetated,Blepsias cirrhosus,NA,Agonidae,74,3.7700097480198624,1,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,nan,0.958516,434,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,elongated,nan,nan,Blepcirr
USA (AK),Unvegetated,Leptocottus armatus,NA,Cottidae,163.33333333333334,111.58641917108767,1.3333333333333333,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan,Leptarma
USA (AK),Unvegetated,Lepidopsetta sp.,NA,Pleuronectidae,46.25,1.0559117559986295,4.5,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,boreal;polar;subtropical;temperate,short and / or deep,,,Lepisp
USA (AK),Unvegetated,Limanda aspera,NA,Pleuronectidae,40.5,1.3035564711234455,4,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.66,1.64205,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,polar,short and / or deep,36,168,Limaaspe
USA (AK),Unvegetated,Syngnathus leptorhynchus,NA,Syngnathidae,74,0.10304643256195234,1,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan,Synglept
USA (CA),Seagrass,Atherinops affinis,NA,Atherinopsidae,65.83333333333333,6.610374663379894,164.33333333333334,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan,Atheaffi
USA (CA),Seagrass,Strongylura exilis,NA,Belonidae,101,1.5944860298632848,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,4.5,1.4518,582,hunting macrofauna (predator),higher carnivore,pelagic non-site attached,temperate;tropical,elongated,nan,nan,Stroexil
USA (CA),Seagrass,Hypsoblennius gentilis,NA,Blenniidae,88,7.3028545153600515,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111,Hypsgent
USA (CA),Seagrass,Heterostichus rostratus,NA,Clinidae,75.16666666666667,4.756423153816446,10,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.89,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated,nan,nan,Heterost
USA (CA),Seagrass,Leptocottus armatus,NA,Cottidae,102,27.945538047830137,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan,Leptarma
USA (CA),Seagrass,Cymatogaster aggregata,NA,Embiotocidae,70.04666666666667,10.746725,81.33333333333333,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan,Cymaaggr
USA (CA),Seagrass,Lepidogobius lepidus,NA,Gobiidae,21.333333333333332,0.08716557814114154,31.666666666666668,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,nan,0.61397,611,browsing on substrate;hunting macrofauna (predator);selective plankton feeding;variable,benthic invertivore;higher carnivore;omnivore;planktivore,benthic,subtropical;temperate,fusiform / normal,nan,nan,Lepilepi
USA (CA),Seagrass,Lysmata californica,NA,Lysmatidae,3,NaN,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,,,,variable,benthic invertivore;cleaner,benthic,subtropical;temperate;tropical,shrimp,,,Lysmcali
USA (CA),Seagrass,Paralichthys californicus,NA,Paralichthyidae,93,7.670709573338063,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,4.5,1.20553,567,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,subtropical;temperate,short and / or deep,nan,nan,Paracali
USA (CA),Seagrass,Penaeus californicus,NA,Penaeidae,14,3.100963902935105,3,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,,,,browsing on substrate;variable,omnivore;scraping herbivore,benthic,subtropical;tropical,shrimp,,,Penacali
USA (CA),Seagrass,Platichthys stellatus,NA,Pleuronectidae,124.5,26.622582636514206,1.5,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.5,1.62782,559,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,52,194,Platstel
USA (CA),Seagrass,Portunus xantusii,NA,Portunidae,74.66666666666667,52.998508465102134,9.333333333333334,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,nan,,,hunting macrofauna (predator);variable,benthic invertivore;higher carnivore;omnivore,benthic,subtropical,crab,,,Portxant
USA (CA),Seagrass,Rhinobatos productus,NA,Rhinobatidae,540,NaN,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,subtropical;temperate,other,,,Rhinprod
USA (CA),Seagrass,Umbrina roncador,NA,Sciaenidae,129,24.72296397082782,5,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,3.49,1.28762,570,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,subtropical,fusiform / normal,nan,nan,Umbrronc
USA (CA),Seagrass,Paralabrax clathratus,NA,Serranidae,95,12.6217,2,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.98,1.917075,508.5,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal,subtropical;temperate,fusiform / normal,nan,nan,Paraclat
USA (CA),Seagrass,Paralabrax maculatofasciatus,NA,Serranidae,83.33333333333333,16.092374535505282,2.3333333333333335,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,4.2,1.63613,617,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,fusiform / normal,nan,nan,Paramacu
USA (CA),Seagrass,Paralabrax nebulifer,NA,Serranidae,111.78666666666666,20.8510995,58.666666666666664,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.53,2.57607,566,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,34,176,Paranebu
USA (CA),Seagrass,Syngnathus leptorhynchus,NA,Syngnathidae,81.75,0.14116509133965102,3.5,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan,Synglept
USA (CA),Unvegetated,Atherinops affinis,NA,Atherinopsidae,61.346666666666664,5.41630303781207,135.33333333333334,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan,Atheaffi
USA (CA),Unvegetated,Hypsoblennius gentilis,NA,Blenniidae,28,0.24060342100580043,1,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111,Hypsgent
USA (CA),Unvegetated,Heterostichus rostratus,NA,Clinidae,58.666666666666664,2.8159122825482554,2.6666666666666665,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.89,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated,nan,nan,Heterost
USA (CA),Unvegetated,Leptocottus armatus,NA,Cottidae,105,30.32590811096599,1,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan,Leptarma
USA (CA),Unvegetated,Cymatogaster aggregata,NA,Embiotocidae,63.666666666666664,8.20139,1.3333333333333333,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan,Cymaaggr
USA (CA),Unvegetated,Lepidogobius lepidus,NA,Gobiidae,22.666666666666668,0.11194680696091928,47,CA,0.023118523158235017,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,ambush,nan,0.61397,611,browsing on substrate;hunting macrofauna (predator);selective plankton feeding;variable,benthic invertivore;higher carnivore;omnivore;planktivore,benthic,subtropical;temperate,fusiform / normal,nan,nan,Lepilepi
