Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,Q.PA,Phylum,Genus,Species,Length,Abundance,Country,width.transect,width.seine,length.measured,SPECIES_NAME,phylum,family,eat.squid
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170310,845,80,30,Q,Chordata,Eucinostomus,argenteus,94,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170309,930,110,35,Q,Chordata,Eucinostomus,argenteus,96,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170310,845,80,30,Q,Chordata,Eucinostomus,argenteus,96,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170309,930,110,35,Q,Chordata,Eucinostomus,argenteus,102,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Barreiro,-23.76199,-45.34991,Unvegetated,20170308,1100,110,25,Q,Chordata,Eucinostomus,argenteus,115,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,Q,Chordata,Eucinostomus,argenteus,121,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Barreiro,-23.76199,-45.34991,Unvegetated,20170308,1100,110,25,Q,Chordata,Eucinostomus,argenteus,126,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,Q,Chordata,Eucinostomus,argenteus,135,1,Brazil,10,10,yes,Eucinostomus argenteus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,20,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,20,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160817,1433,90,36,Q,Chordata,Eucinostomus,harengulus,22,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,22,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,24,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,24,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,24,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,24,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,25,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,25,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,25,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,26,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,26,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,26,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,27,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160817,1433,90,36,Q,Chordata,Eucinostomus,harengulus,27,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,27,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,27,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,27,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,28,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,28,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,29,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,30,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,30,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,30,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,30,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,31,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,32,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,34,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,36,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,37,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,38,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,38,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,40,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,40,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,40,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,41,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,42,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,44,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,45,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,48,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,50,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,51,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,52,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,53,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,53,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,53,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,54,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,54,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,56,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,58,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,60,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,61,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,62,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,63,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,63,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,63,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,63,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,64,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,65,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,69,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,70,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,70,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,72,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,73,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,74,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160816,1344,84,37,Q,Chordata,Eucinostomus,harengulus,75,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,75,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160817,1433,90,36,Q,Chordata,Eucinostomus,harengulus,77,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69051,-76.62245,Unvegetated,20160817,1433,90,36,Q,Chordata,Eucinostomus,harengulus,80,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,80,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,82,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,85,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Chordata,Eucinostomus,harengulus,87,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Chordata,Eucinostomus,harengulus,90,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Chordata,Eucinostomus,harengulus,94,1,USA (NC),7,7,yes,Eucinostomus harengulus,Chordata,Gerreidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,15,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,20,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,20,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,20,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,20,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,23,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,30,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,32,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,32,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,33,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,35,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,37,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,37,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,37,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,38,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,38,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,38,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Favonigobius,exquisitus,38,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Favonigobius,exquisitus,39,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Favonigobius,exquisitus,40,1,Australia (NSW),10,NA,yes,Favonigobius exquisitus,Chordata,Gobiidae,0
