SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,SpecimenType,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3638,Phanerodon furcatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22772,Philypnodon grandiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60656,Pholis fangi,42083,50426,NA,117088,8.3,16.8,TL,NA,NA,61,unsexed,6e-4,6e-4,3.44,0.967,NA,NA,NA,NA,4e-4,0.001,3.276,3.605,Type I linear regression,NA,coast of Northern Yellow Sea / 2017-2017,117088,156,Sampling was conducted in March to April.,2659,2018-12-12T00:00:00Z,NA,2018-12-12T00:00:00Z,NA,NA,NA
3806,Pholis ornata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4249,Platichthys stellatus,5904,4445,440,40637,54.1,51.4,TL,NA,NA,1,unsexed,0.0125,0.0125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,fresh,NA,NA,NA,L-W relationship calculated from data in Ref. 40637.,3,2002-04-12T00:00:00Z,NA,2002-04-13T00:00:00Z,NA,NA,NA
4249,Platichthys stellatus,5905,4445,440,56527,27,64,TL,NA,NA,263,Mixed,0.00359,0.00359,3.3433,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Br. Columbia,NA,124C,NA,1287,2006-03-23T18:59:04Z,NA,2006-03-23T18:59:04Z,NA,NA,NA
4249,Platichthys stellatus,5906,4445,440,56527,22,51,TL,NA,NA,297,Mixed,0.01531,0.01531,2.9993,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Sea of Japan,NA,643,NA,1287,2006-03-23T18:58:04Z,NA,2006-03-23T18:58:04Z,NA,NA,NA
4249,Platichthys stellatus,37016,4445,NA,108768,17.6,48.5,TL,NA,NA,250,unsexed,0.0121,NA,3.081,0.96,NA,NA,NA,NA,0.0094,0.0157,2.997,3.159,Type I linear regression,fresh,Gyeongsangbuk-do coast / 2011-2012,NA,410,NA,65,2016-06-16T00:00:00Z,NA,2016-06-16T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52457,Platycephalus aurimaculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1342,Pleuronectes platessa,20,1,349,368,NA,NA,NA,NA,Yes,NA,unsexed,0.017,NA,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Lake Albert,368,180,NA,3,1992-03-06T00:00:00Z,1,2011-02-11T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3342,1360,440,4552,NA,NA,NA,NA,NA,NA,unsexed,0.00892,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Lowestoft, North Sea",NA,826A,NA,3,1992-08-14T00:00:00Z,NA,1993-05-29T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3343,1360,440,6014,2,70,TL,NA,NA,492,unsexed,0.00526,0.00526,3.225,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bay of Biscay,6014,250,NA,3,1993-08-16T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3344,1360,440,6014,2,63,TL,NA,NA,4562,unsexed,0.0103,0.0103,3.017,0.996,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,East and West Channel,6014,250,NA,3,1993-08-18T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3345,1360,440,7158,NA,NA,NA,NA,NA,316,unsexed,0.00962,NA,3.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Douarnenez Bay, Brittany",7158,250,NA,3,1994-06-26T00:00:00Z,NA,1994-06-26T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3346,1360,440,34032,NA,NA,TL,NA,NA,NA,unsexed,0.011,0.011,3.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Anglesey, North Wales, 1988 (autumn )",34032,826A,NA,3,2000-06-06T00:00:00Z,NA,2002-06-13T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,3347,1360,440,54271,NA,NA,TL,NA,NA,453,mixed,0.0089,NA,3.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"not specified (ICES division), 1986",54271,826A,Year based on publication.,393,2008-12-08T00:00:00Z,NA,2008-12-08T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,40909,1360,NA,94462,NA,NA,NA,NA,NA,3821,mixed,0.0123,NA,2.94,0.976,NA,NA,NA,NA,0.0117,0.0129,2.92,2.95,type I linear regression,fresh,"Baltic Sea (Subdivisions 24-32), 2007-2011",114862,NA,NA,3,2017-08-31T00:00:00Z,NA,2017-08-31T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,39090,1360,440,106276,9.5,58.5,TL,NA,NA,9656,Female,0.0059,NA,3.1539,0.9768,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1999-2009,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,39091,1360,440,106276,9.5,53.5,TL,NA,NA,5417,Male,0.0077,NA,3.0623,0.9713,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1998-2009,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,39089,1360,440,106276,3.5,60.5,TL,NA,NA,2970,unsexed,0.0103,NA,2.9745,0.9823,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1997-2008,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,11467,56799,NA,94462,8.5,55,TL,NA,NA,7191,mixed,0.0107,NA,2.97,0.986,NA,NA,0.048,NA,0.00977,0.0103,2.97,2.99,Type I linear regression,fresh,"North Sea, Sub- area IV",94462,NA,ICES SMALK data from 2000-12.,393,2013-11-26T00:00:00Z,NA,2013-11-26T00:00:00Z,NA,NA,NA
1342,Pleuronectes platessa,11468,58239,NA,94462,NA,NA,NA,NA,NA,8379,mixed,0.0101,NA,3,0.979,NA,NA,NA,NA,0.00975,0.0104,2.99,3.01,Type I linear regression,fresh,"Kattegat, Belt and Sounds",94462,NA,ICES SMALK data from 2000-12.,393,2013-11-26T00:00:00Z,NA,2013-11-26T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8717,9512,405,50932,1.2,6.2,TL,NA,NA,3538,unsexed,0.0051,0.0051,3.308,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Strymon estuary, NW Aegean, 1997-99",50932,300,NA,3,2004-04-17T00:00:00Z,NA,2017-04-04T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8718,9512,405,50932,1.9,5.9,TL,NA,NA,44,unsexed,0.0066,0.0066,3.198,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Porto-Lagos, NE Aegean, 1988-90",50932,300,NA,3,2004-04-17T00:00:00Z,NA,2017-04-04T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8719,9512,405,50932,2.9,5.7,TL,NA,NA,23,unsexed,0.0156,0.0156,2.71,0.91394,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Rihios estuary, NW Aegean, 1997-99",50932,300,NA,3,2004-04-17T00:00:00Z,NA,2017-04-04T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8720,9512,405,59098,2,3.7,FL,NA,NA,56,unsexed,0.00511,NA,3.54,0.89492,NA,0.164,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Segura River basin (reservoirs), 2000-2004",59098,724,NA,3,2008-10-30T00:00:00Z,3,2011-11-17T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8721,9512,405,59099,1.4,5.5,TL,NA,NA,1710,unsexed,0.00756,NA,3.15,0.95453,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Mar Menor lagoon, 2002-2004",59099,724,NA,3,2008-10-30T00:00:00Z,NA,2008-10-30T00:00:00Z,NA,NA,NA
9191,Pomatoschistus marmoratus,8722,9512,405,59118,1.2,4.4,TL,NA,NA,388,unsexed,0.0051,NA,3.29,0.955,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"River Neretva estuary, middle Adriatic, 2000-2004",59118,191,NA,3,2009-05-06T00:00:00Z,NA,2009-05-07T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59889,Porocottus leptosomus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,Prionotus punctatus,3118,1261,266,8571,5,20,NA,NA,yes,94,juvenile,0.0066,NA,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southeast Zone,NA,192,NA,3,1995-01-17T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3119,1261,266,39376,6.6,43,TL,NA,NA,1076,unsexed,0.0056,0.0056,3.238,0.96826,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Rio Grande do Sul (28<b0>-34<b0>S),39376,076,NA,3,2001-08-14T00:00:00Z,3,2002-06-12T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3120,1261,NA,40728,2.9,37.5,TL,NA,NA,862,Unsexed,0.00938,NA,3.095,0.98,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region (S<e3>o Sebasti<e3>o System), S<e3>o Paulo, 1997",40728,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3121,1261,266,54998,10,43,TL,NA,NA,NA,unsexed,0.0129,0.0129,3.009,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"southern region, 1998-1999",54998,076,NA,3,2005-07-29T00:00:00Z,3,2005-07-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3122,1261,266,55926,NA,NA,TL,NA,NA,NA,mixed,0.0179,0.0179,2.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southwestern EEZ of Brazil.,NA,076,NA,1,2005-12-05T00:00:00Z,NA,2005-12-05T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3123,1261,266,80009,4.3,19.1,TL,NA,yes,47,juvenile,0.00116,NA,3.047,0.98605,0.109,0.049,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Espirito Santo (0<b0>S - 25<b0>S), 2003-2004",80009,076,NA,3,2009-01-20T00:00:00Z,2,2014-05-14T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3124,1261,266,80009,2.2,13.2,TL,NA,yes,42,juvenile,0.0183,NA,2.804,0.99002,0.077,0.039,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Paran<e1> (0<b0>S - 25<b0>S), 2003-2004",80009,076,NA,3,2009-01-20T00:00:00Z,2,2014-05-14T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3125,1261,NA,83781,3,28,TL,NA,NA,NA,Unsexed,0.00557,NA,3.2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Anchieta Island, S<e3>o Paulo, 1987",83781,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3126,1261,NA,83815,NA,NA,TL,NA,NA,2674,Mixed,0.00971,NA,3.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southern region, 1990-1993",83815,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,3127,1261,NA,83872,2.2,38.6,TL,NA,NA,3018,Unsexed,0.0116,NA,2.96,0.98,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region, 1995-1996",83872,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,35409,1261,NA,94841,3.8,12.7,TL,NA,NA,36,unsexed,0.0139,NA,2.967,0.98,NA,NA,NA,NA,0.0107,0.018,2.834,3.1,Type I linear regression,fresh,southern Bahia / 2003-2005,NA,076,NA,65,2014-03-13T00:00:00Z,NA,2014-03-13T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,36687,1261,NA,94907,3,17.4,TL,NA,NA,152,unsexed,0.00729,NA,2.98,0.989,NA,NA,NA,NA,0.00663,0.00801,2.93,3.03,Type I linear regression,fresh,Parana<b4> state coast / 2004 - 2005,NA,076,NA,65,2015-06-29T00:00:00Z,NA,2015-06-29T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,40648,1261,NA,94910,3.2,22.6,TL,NA,NA,99,unsexed,0.015,NA,2.845,0.96,NA,NA,NA,NA,0.012,0.018,2.726,2.968,Type I linear regression,fresh,Punta del Diablo / 2006-2010.,NA,858,NA,65,2017-07-21T00:00:00Z,NA,2017-07-21T00:00:00Z,NA,NA,NA
1245,Prionotus punctatus,39880,1261,NA,102465,3.3,22,TL,NA,NA,64,unsexed,0.017,NA,2.805,0.924,NA,NA,NA,NA,0.01538,0.01862,2.761,2.849,Type I linear regression,fresh,Ubatuba-Enseada Bay / 2003-2004,NA,076,NA,65,2017-04-28T00:00:00Z,NA,2017-04-28T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4255,Psettichthys melanostictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22750,Pseudomugil signifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,Pseudorhombus arsius,3249,1343,514,3643,NA,NA,NA,NA,NA,NA,unsexed,0.00298,NA,3.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,3643,414,used whole weight,3,1992-05-28T00:00:00Z,NA,1993-05-05T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,3250,1343,514,4749,8.5,25,TL,NA,NA,90,unsexed,0.00676,0.00676,3.076,0.9722,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Northern Territory, 1987-88",4749,036,NA,3,1992-11-07T00:00:00Z,NA,1993-05-05T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,3251,1343,514,5989,10,29,NA,NA,NA,376,female,0.00444,NA,3.176,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,5989,356,NA,3,1993-08-18T00:00:00Z,NA,1994-06-19T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,3252,1343,514,5989,10,27.7,NA,NA,NA,385,male,0.00608,NA,3.119,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,5989,356,NA,3,1993-08-18T00:00:00Z,NA,1994-06-19T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,3253,1343,514,37813,2.1,13.8,SL,NA,NA,10,unsexed,0.0142,NA,3.132,0.995,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"estuaries, 1993-99",37813,710,NA,3,2001-04-20T00:00:00Z,3,2011-09-29T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,41040,1343,NA,55634,14,31.5,TL,NA,NA,160,female,0.003,NA,3.378,0.99,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Southern coast of Karnataka / 1999-2001,NA,356,NA,65,2017-09-29T00:00:00Z,NA,2017-09-29T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,41039,1343,NA,55634,13.7,30,TL,NA,NA,147,male,0.004,NA,3.256,0.98,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Southern coast of Karnataka / 1999-2001,NA,356,NA,65,2017-09-29T00:00:00Z,NA,2017-09-29T00:00:00Z,NA,NA,NA
1325,Pseudorhombus arsius,37124,1343,NA,108711,11.4,23.6,TL,NA,NA,16,mixed,0.00211,NA,3.535,0.975,NA,0.152,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Indus delta / 1999-2001.,NA,586,NA,65,2016-08-03T00:00:00Z,NA,2016-08-03T00:00:00Z,NA,NA,NA
23701,Pterogobius elapoides,37169,18844,NA,108906,1.7,7.7,TL,NA,NA,333,unsexed,0.00639,NA,3.172,0.963,NA,0.045,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Gamak Bay / 2007-2008,NA,410,NA,65,2016-08-11T00:00:00Z,NA,2016-08-11T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3273,Pungitius pungitius,5274,3469,260,30504,2.7,4,SL,NA,NA,4,unsexed,0.01102,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,fresh,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4575,Rudarius ercodes,37173,4760,NA,108906,1.4,5.2,TL,NA,NA,21,unsexed,0.02922,NA,2.873,0.965,NA,0.125,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Gamak Bay / 2007-2008,NA,410,NA,65,2016-08-11T00:00:00Z,NA,2016-08-11T00:00:00Z,NA,NA,NA
1701,Salaria pavo,4034,1897,392,50932,6.5,10.3,TL,NA,NA,5,unsexed,0.011,0.011,2.977,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Rihios estuary, NW Aegean, 1997-99",50932,300,NA,3,2004-04-17T00:00:00Z,NA,2017-04-04T00:00:00Z,NA,NA,NA
1701,Salaria pavo,4035,1897,392,59099,1.5,12.7,TL,NA,NA,724,unsexed,0.0103,NA,3.023,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Mar Menor lagoon, 2002-2004",59099,724,NA,3,2008-10-30T00:00:00Z,3,2010-07-10T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3780,1698,43,31494,NA,NA,TL,NA,NA,NA,unsexed,0.00351,0.00351,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-82",31494,076,NA,3,2002-10-25T00:00:00Z,NA,2002-10-25T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3781,1698,43,54999,8,25,TL,NA,NA,NA,unsexed,0.00425,0.00425,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Santa Catarina, 2002-2003",54999,076,NA,3,2005-07-29T00:00:00Z,3,2005-07-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3782,1698,NA,55642,15.8,18.5,FL,NA,NA,40,Unsexed,0.0086,NA,3.155,0.891,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Central coast, 1993-2000",55642,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3783,1698,NA,83835,NA,NA,TL,NA,NA,NA,Unsexed,0.00327,NA,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-1992",31494,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3784,1698,NA,83835,NA,NA,TL,NA,NA,NA,Unsexed,0.00339,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-1992",31494,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3785,1698,NA,83835,NA,NA,TL,NA,NA,NA,Unsexed,0.0039,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-1992",31494,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3786,1698,NA,83835,NA,NA,TL,NA,NA,NA,Unsexed,0.004,NA,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-1992",31494,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,3787,1698,NA,83835,NA,NA,TL,NA,NA,NA,Unsexed,0.00454,NA,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern coast, 1977-1992",31494,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1505,Sardinella brasiliensis,36121,1698,NA,97037,2.6,5.4,TL,NA,Yes,118,unsexed,0.003,NA,3.547,0.95,NA,0.075,NA,NA,NA,NA,3.396,3.697,Type I linear regression,fresh,"Marica, Sacuarema, Araruama coastal lagoons, South western Brazil / 2011.",NA,076,narrow length range of specimens,65,2014-08-14T00:00:00Z,NA,2014-08-14T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3736,1670,43,850,18.2,21.6,TL,NA,NA,5,unsexed,0.00761,0.00761,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,fresh,NA,NA,810,NA,3,1998-09-17T00:00:00Z,NA,2001-09-05T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3737,1670,43,3678,NA,NA,SL,NA,NA,NA,unsexed,0.0203,0.01135,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,3670,710,NA,3,1992-05-31T00:00:00Z,3,2003-05-29T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3738,1670,43,11192,NA,NA,NA,NA,yes,NA,unsexed,0.00526,NA,3.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Sea of Japan,11192,392,NA,168,1997-07-10T00:00:00Z,3,2003-05-29T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3739,1670,43,27750,NA,NA,SL,NA,NA,NA,unsexed,0.0203,0.01126,2.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,47159,710,NA,3,2003-05-29T00:00:00Z,NA,2003-05-29T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3740,1670,43,37813,2.3,20.8,SL,NA,NA,28,unsexed,0.00703,0.00213,3.23,0.984,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"estuaries, 1993-99",37813,710,NA,3,2001-04-21T00:00:00Z,3,2011-09-29T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3741,1670,NA,54657,NA,NA,SL,NA,No,23,unsexed,0.00637,NA,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"off southern California, 1971-78",54657,840,Intercept given in Table 1 of Ref. 54657 was adjusted here for L-W in g-cm; original L-W presumed to be in mg-mm as can be deduced from Table 2.,3,2009-09-16T00:00:00Z,NA,2009-09-23T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3742,1670,43,56209,7,28.8,SL,NA,No,1000,Mixed,0.00763,0.004,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"San Pedro, California, 1921 - 1927",NA,840,Converted from mm (a = 0.0000054) to cm.,1,2006-02-22T19:02:01Z,3,2010-04-10T00:00:00Z,NA,NA,NA
1477,Sardinops sagax,3743,1670,43,56239,NA,NA,SL,NA,NA,112,Male,0.009,0.00476,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"California, 1928",NA,840,"""Adult male California sardines.""",1,2006-02-28T23:28:29Z,NA,2006-02-28T23:28:29Z,NA,NA,NA
