ID,FAMILY,GENUS,SPECIES_NAME,A,B,CF,SGFGu,ABCfComplete
4490,Hexagrammidae,Hexagrammos,Hexagrammos stelleri,0.0031,3.428,0.991,S,Yes
4494,Syngnathidae,Hippocampus,Hippocampus ingens,0.004,2.949,1,G,Yes
4495,Scaridae,Hipposcarus,Hipposcarus harid,0.0134,2.939,1,F,Yes
4496,Pomacanthidae,Holacanthus,Holacanthus bermudensis,0.0319,2.899,1,S,Yes
4497,Pomacanthidae,Holacanthus,Holacanthus ciliaris,0.0336,2.9,1,S,Yes
4498,Pomacanthidae,Holacanthus,Holacanthus passer,0.0271,3.084,1,S,Yes
4499,Pomacanthidae,Holacanthus,Holacanthus tricolor,0.0428,2.858,1,S,Yes
4500,Holocentridae,Holocentrus,Holocentrus adscensionis,0.0213,2.778,1,S,Yes
4501,Holocentridae,Holocentrus,Holocentrus rufus,0.0256,2.639,1,S,Yes
4504,Lutjanidae,Hoplopagrus,Hoplopagrus guentherii,0.0195,2.91,1,F,Yes
4507,Serranidae,Hypoplectrus,Hypoplectrus gemma,0.0109,3.182,1,G,Yes
4508,Serranidae,Hypoplectrus,Hypoplectrus guttavarius,0.0109,3.182,1,G,Yes
4509,Pinguipedidae,Parapercis,Parapercis schauinslandii,0.0068,3.157,1,G,Yes
4511,Sciaenidae,Pareques,Pareques perissa,0.0087,3.202,1,G,Yes
4512,Sciaenidae,Pareques,Pareques viola,0.0087,3.202,1,G,Yes
4513,Mullidae,Parupeneus,Parupeneus forsskali,0.0114,3.211,0.772200772,G,Yes
4514,Mullidae,Parupeneus,Parupeneus insularis,0.0114,3.211,0.772200772,G,Yes
4515,Nototheniidae,Patagonotothen,Patagonotothen brevicauda,0.0045,3.35,0.833333333,F,Yes
4516,Nototheniidae,Patagonotothen,Patagonotothen cornucola,0.0045,3.35,0.833333333,F,Yes
4517,Nototheniidae,Patagonotothen,Patagonotothen longipes,0.0045,3.35,0.833333333,F,Yes
4518,Nototheniidae,Patagonotothen,Patagonotothen tessellata,0.0045,3.35,0.833333333,F,Yes
4525,Pempherididae,Pempheris,Pempheris adusta,0.0119,3.026,1,G,Yes
4526,Pempherididae,Pempheris,Pempheris mangula,0.0119,3.026,1,G,Yes
4527,Pempherididae,Pempheris,Pempheris schomburgkii,0.0439,2.62,0.820344545,S,Yes
4528,Pempherididae,Pempheris,Pempheris vanicolensis,0.0119,3.026,1,S,Yes
4530,Nemipteridae,Pentapodus,Pentapodus trivittatus,0.0106,3.073,1,G,Yes
4533,Embiotocidae,Phanerodon,Phanerodon atripes,0.03,3,0.800640512,F,Yes
4538,Pholidae,Pholis,Pholis gunnellus,0.0043,3.018,1,S,Yes
4539,Pholidae,Pholis,Pholis laeta,0.0043,3.018,1,G,Yes
4549,Blenniidae,Plagiotremus,Plagiotremus azaleus,0.002,3.549,0.949667616,G,Yes
4550,Blenniidae,Plagiotremus,Plagiotremus phenax,0.002,3.549,0.949667616,G,Yes
4551,Blenniidae,Plagiotremus,Plagiotremus townsendi,0.002,3.549,0.949667616,G,Yes
4553,Serranidae,Plectropomus,Plectropomus pessuliferus,0.0059,3.238,0.966806317,G,Yes
4554,Pleuronectidae,Pleuronichthys,Pleuronichthys coenosus,0.0092,2.997,1,F,Yes
4556,Gadidae,Pollachius,Pollachius pollachius,0.0041,3.21,1,S,Yes
4558,Pomacanthidae,Pomacanthus,Pomacanthus arcuatus,0.0344,2.968,1,S,Yes
4559,Pomacanthidae,Pomacanthus,Pomacanthus paru,0.0203,3.126,1,S,Yes
4560,Pomacanthidae,Pomacanthus,Pomacanthus zonipectus,0.0344,2.968,1,G,Yes
4561,Pomacentridae,Pomacentrus,Pomacentrus callainus,0.0365,2.775,0.776096236,G,Yes
4562,Pomacentridae,Pomacentrus,Pomacentrus indicus,0.0365,2.775,0.776096236,G,Yes
4563,Pomacentridae,Pomacentrus,Pomacentrus spilotoceps,0.0365,2.775,0.776096236,G,Yes
4564,Pomacentridae,Pomacentrus,Pomacentrus sulfureus,0.0365,2.775,0.776096236,G,Yes
4565,Haemulidae,Pomadasys,Pomadasys incisus,0.088,2.49,1,S,Yes
4566,Gobiidae,Pomatoschistus,Pomatoschistus minutus,0.0076,3.14,1,S,Yes
4567,Acanthuridae,Prionurus,Prionurus laticlavius,0.027,2.945,0.92936803,F,Yes
4568,Acanthuridae,Prionurus,Prionurus punctatus,0.027,2.945,0.92936803,F,Yes
4569,Chaetodontidae,Prognathodes,Prognathodes aculeatus,0.0278,2.973,1,F,Yes
4570,Chaetodontidae,Prognathodes,Prognathodes falcifer,0.0278,2.973,1,F,Yes
4571,Pomacentridae,Abudefduf,Abudefduf concolor,0.0213,3.152,0.859845228,G,Yes
4572,Pomacentridae,Abudefduf,Abudefduf conformis,0.0213,3.152,0.859845228,G,Yes
4573,Pomacentridae,Abudefduf,Abudefduf luridus,0.0213,3.152,0.859845228,G,Yes
4574,Pomacentridae,Abudefduf,Abudefduf notatus,0.0213,3.152,0.859845228,G,Yes
4575,Pomacentridae,Abudefduf,Abudefduf saxatilis,0.0227,3.142,0.883392226,S,Yes
4576,Pomacentridae,Abudefduf,Abudefduf troschelii,0.0213,3.152,0.859845228,G,Yes
4577,Chaenopsidae,Acanthemblemaria,Acanthemblemaria aspera,0.0063,3.217,1,G,Yes
4578,Chaenopsidae,Acanthemblemaria,Acanthemblemaria atrata,0.0063,3.217,1,G,Yes
4579,Chaenopsidae,Acanthemblemaria,Acanthemblemaria balanorum,0.0063,3.217,1,S,Yes
4580,Chaenopsidae,Acanthemblemaria,Acanthemblemaria crockeri,0.0096,2.627,1,S,Yes
4581,Chaenopsidae,Acanthemblemaria,Acanthemblemaria exilispinus,0.0063,3.217,1,G,Yes
4582,Chaenopsidae,Acanthemblemaria,Acanthemblemaria hancocki,0.0063,3.217,1,G,Yes
4583,Chaenopsidae,Acanthemblemaria,Acanthemblemaria spinosa,0.0063,3.217,1,G,Yes
4584,Ostraciidae,Acanthostracion,Acanthostracion polygonius,0.0517,2.679,0.812677773,S,Yes
4585,Acanthuridae,Acanthurus,Acanthurus achilles,0.0025,3,1,S,Yes
4586,Acanthuridae,Acanthurus,Acanthurus bahianus,0.0237,2.975,0.908265213,S,Yes
4587,Acanthuridae,Acanthurus,Acanthurus chirurgus,0.0041,3.533,0.953288847,S,Yes
4588,Acanthuridae,Acanthurus,Acanthurus coeruleus,0.0415,2.835,0.928936368,S,Yes
4589,Acanthuridae,Acanthurus,Acanthurus gahhm,0.0251,3.032,0.919399325,G,Yes
4590,Acanthuridae,Acanthurus,Acanthurus leucopareius,0.0251,3.032,0.919399325,G,Yes
4591,Acanthuridae,Acanthurus,Acanthurus leucosternon,0.0286,2.921,1,S,Yes
4592,Acanthuridae,Acanthurus,Acanthurus reversus,0.0251,3.032,0.919399325,G,Yes
4593,Acanthuridae,Acanthurus,Acanthurus sohal,0.0251,3.032,0.919399325,G,Yes
4597,Labrisomidae,Alloclinus,Alloclinus holderi,0.0092,2.911,1,F,Yes
4598,Serranidae,Alphestes,Alphestes immaculatus,0.0132,3.031,0.997008973,F,Yes
4599,Serranidae,Alphestes,Alphestes multiguttatus,0.0132,3.031,0.997008973,F,Yes
4600,Gobiidae,Amblyeleotris,Amblyeleotris katherine,0.013,2.882,1,F,Yes
4601,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon flavilatus,0.0126,3.435,0.920810313,G,Yes
4602,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon indicus,0.0126,3.435,0.920810313,G,Yes
4603,Pomacentridae,Amblyglyphidodon,Amblyglyphidodon melanopterus,0.0126,3.435,0.920810313,G,Yes
4604,Ammodytidae,Ammodytes,Ammodytes tobianus,0.0098,2.56,1,S,Yes
4605,Pomacentridae,Amphiprion,Amphiprion akallopisos,0.0316,2.93,0.932835821,G,Yes
4606,Pomacentridae,Amphiprion,Amphiprion bicinctus,0.0316,2.93,0.932835821,G,Yes
4607,Pomacentridae,Amphiprion,Amphiprion ephippium,0.0316,2.93,0.932835821,G,Yes
4608,Anarhichadidae,Anarrhichthys,Anarrhichthys ocellatus,0.0011,2.973,1,F,Yes
4612,Haemulidae,Anisotremus,Anisotremus caesius,0.0148,3.167,0.897666068,G,Yes
4613,Haemulidae,Anisotremus,Anisotremus interruptus,0.0148,3.167,0.897666068,G,Yes
4614,Haemulidae,Anisotremus,Anisotremus scapularis,0.0148,3.167,0.897666068,G,Yes
4615,Haemulidae,Anisotremus,Anisotremus surinamensis,0.0059,3.392,0.868055556,S,Yes
4616,Haemulidae,Anisotremus,Anisotremus taeniatus,0.0148,3.167,0.897666068,G,Yes
4617,Haemulidae,Anisotremus,Anisotremus virginicus,0.0148,3.167,0.897666068,S,Yes
4623,Apogonidae,Apogon,Apogon atradorsatus,0.0124,3.284,0.941619586,G,Yes
4624,Apogonidae,Apogon,Apogon atricaudus,0.0124,3.284,0.941619586,G,Yes
4626,Apogonidae,Apogon,Apogon dovii,0.0124,3.284,0.941619586,G,Yes
4627,Apogonidae,Apogon,Apogon maculatus,0.0158,3.073,0.963391137,S,Yes
4628,Apogonidae,Apogon,Apogon notatus,0.0124,3.284,0.941619586,G,Yes
4629,Apogonidae,Apogon,Apogon pacificus,0.0103,3.074,1,S,Yes
4630,Apogonidae,Apogon,Apogon retrosella,0.0098,3.192,1,S,Yes
4631,Apogonidae,Apogon,Apogon townsendi,0.0124,3.284,0.941619586,G,Yes
4634,Tetraodontidae,Arothron,Arothron diadematus,0.0469,2.704,1,G,Yes
4635,Cottidae,Artedius,Artedius corallinus,0.0088,3,1,F,Yes
4636,Cottidae,Artedius,Artedius harringtoni,0.0088,3,1,F,Yes
4641,Tripterygiidae,Enneapterygius,Enneapterygius rhabdotus,0.0064,3.09,1,F,Yes
4643,Syngnathidae,Entelurus,Entelurus aequoreus,0.0002,2.749,1,F,Yes
4644,Serranidae,Epinephelus,Epinephelus adscensionis,0.0125,3.224,0.804505229,S,Yes
4645,Serranidae,Epinephelus,Epinephelus analogus,0.0138,3.041,1,G,Yes
4646,Serranidae,Epinephelus,Epinephelus costae,0.0024,3.44,1,S,Yes
4647,Serranidae,Epinephelus,Epinephelus irroratus,0.0138,3.041,1,G,Yes
4648,Serranidae,Epinephelus,Epinephelus itajara,0.0138,3.041,1,G,Yes
4649,Serranidae,Epinephelus,Epinephelus labriformis,0.0343,2.9,1,S,Yes
4650,Serranidae,Epinephelus,Epinephelus longispinis,0.0138,3.041,1,G,Yes
4651,Serranidae,Epinephelus,Epinephelus marginatus,0.0091,3.115,1,S,Yes
4652,Serranidae,Epinephelus,Epinephelus morio,0.016,2.99,0.819000819,S,Yes
4653,Serranidae,Epinephelus,Epinephelus striatus,0.0097,3.233,0.828614832,S,Yes
4654,Sciaenidae,Equetus,Equetus punctatus,0.0011,3.844,1,G,Yes
4660,Scombridae,Euthynnus,Euthynnus lineatus,0.0138,3.035,0.933706816,G,Yes
4662,Gobiidae,Eviota,Eviota natalis,0.013,2.882,1,F,Yes
4665,Fistulariidae,Fistularia,Fistularia tabacaria,0.0053,2.59,1,S,Yes
4671,Tripterygiidae,Forsterygion,Forsterygion malcolmi,0.0041,3.229,1,S,Yes
4676,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus,0.0105,3.049,1,G,Yes
4677,Pomacanthidae,Genicanthus,Genicanthus caudovittatus,0.0344,2.968,1,F,Yes
4678,Clinidae,Gibbonsia,Gibbonsia elegans,0.0139,2.846,1,F,Yes
4679,Ginglymostomatidae,Ginglymostoma,Ginglymostoma cirratum,0.0024,2.86,0.833333333,S,Yes
4680,Kyphosidae,Girella,Girella nigricans,0.0163,3.022,0.960614793,G,Yes
4681,Gobiidae,Gnatholepis,Gnatholepis thompsoni,0.0035,3.766,1,S,Yes
4682,Gobiidae,Gobius,Gobius bucchichi,0.011,2.924,0.826446281,G,Yes
4683,Gobiidae,Gobius,Gobius cruentatus,0.0081,3.137,0.812,S,Yes
4684,Gobiidae,Gobius,Gobius fallax,0.011,2.924,0.826446281,S,Yes
4685,Gobiidae,Gobius,Gobius niger,0.0159,2.893,1,S,Yes
4686,Gobiidae,Gobius,Gobius xanthocephalus,0.011,2.924,0.826446281,G,Yes
4687,Gobiidae,Gobiusculus,Gobiusculus flavescens,0.013,2.882,1,F,Yes
4688,Labridae,Gomphosus,Gomphosus caeruleus,0.0244,2.703,0.900900901,G,Yes
4689,Cheilodactylidae,Goniistius,Goniistius zonatus,0.016,2.989,1,F,Yes
4690,Tripterygiidae,Grahamina,Grahamina capito,0.0064,3.09,1,F,Yes
4691,Grammatidae,Gramma,Gramma loreto,0.0167,2.863,1,Gu,Yes
4692,Muraenidae,Gymnothorax,Gymnothorax breedeni,0.0004,3.254,1,G,Yes
4693,Muraenidae,Gymnothorax,Gymnothorax castaneus,0.0004,3.254,1,G,Yes
4694,Muraenidae,Gymnothorax,Gymnothorax dovii,0.0004,3.254,1,G,Yes
4695,Muraenidae,Gymnothorax,Gymnothorax funebris,0.0041,2.856,1,S,Yes
4696,Muraenidae,Gymnothorax,Gymnothorax miliaris,0.0109,2.574,1,S,Yes
4697,Muraenidae,Gymnothorax,Gymnothorax mordax,0.0004,3.254,1,G,Yes
4698,Muraenidae,Gymnothorax,Gymnothorax moringa,0.0003,3.431,1,S,Yes
4699,Muraenidae,Gymnothorax,Gymnothorax panamensis,0.0007,3.218,1,S,Yes
4700,Muraenidae,Gymnothorax,Gymnothorax unicolor,0.0004,3.254,1,G,Yes
4702,Haemulidae,Haemulon,Haemulon album,0.014,3.09,0.869565217,S,Yes
4703,Haemulidae,Haemulon,Haemulon aurolineatum,0.01,3.208,0.873743993,S,Yes
4704,Haemulidae,Haemulon,Haemulon carbonarium,0.0404,2.74,0.92936803,S,Yes
4705,Haemulidae,Haemulon,Haemulon chrysargyreum,0.0106,3.047,1,S,Yes
4706,Haemulidae,Haemulon,Haemulon flaviguttatum,0.103,2.6,0.909090909,S,Yes
4707,Haemulidae,Haemulon,Haemulon flavolineatum,0.013,3.158,0.917431193,S,Yes
4708,Holocentridae,Neoniphon,Neoniphon marianus,0.0049,3.379,1,G,Yes
4709,Pomacentridae,Neopomacentrus,Neopomacentrus anabatoides,0.0259,2.913,0.849,G,Yes
4711,Pomacentridae,Nexilosus,Nexilosus latifrons,0.0264,3.083,0.95,F,Yes
4712,Scaridae,Nicholsina,Nicholsina denticulata,0.0134,2.939,1,F,Yes
4716,Tripterygiidae,Notoclinops,Notoclinops caerulepunctus,0.0041,3.246,1,G,Yes
4718,Sparidae,Oblada,Oblada melanura,0.0024,3.567,1,S,Yes
4722,Lutjanidae,Ocyurus,Ocyurus chrysurus,0.0523,2.65,0.899280576,S,Yes
4723,Odacidae,Odax,Odax pullus,0.0007,3.498,1,S,Yes
4724,Sciaenidae,Odontoscion,Odontoscion dentex,0.0094,3.126,1,F,Yes
4725,Sciaenidae,Odontoscion,Odontoscion eurymesops,0.0094,3.126,1,F,Yes
4726,Sciaenidae,Odontoscion,Odontoscion xanthops,0.0094,3.126,1,F,Yes
4727,Ogcocephalidae,Ogcocephalus,Ogcocephalus darwini,0.0154,3.063,1,G,Yes
4730,Blenniidae,Ophioblennius,Ophioblennius atlanticus,0.0115,2.933,1,G,Yes
4731,Blenniidae,Ophioblennius,Ophioblennius steindachneri,0.0115,2.933,1,S,Yes
4733,Hexagrammidae,Ophiodon,Ophiodon elongatus,0.0064,3.201,1,F,Yes
4735,Sciaenidae,Ophioscion,Ophioscion simulus,0.0094,3.126,1,F,Yes
4736,Opistognathidae,Opistognathus,Opistognathus aurifrons,0.00475,3.229,1,Gu,Yes
4737,Opistognathidae,Opistognathus,Opistognathus panamaensis,0.00475,3.229,1,Gu,Yes
4738,Oplegnathidae,Oplegnathus,Oplegnathus insignis,0.0203,3,0.968054211,G,Yes
4740,Cottidae,Orthonopias,Orthonopias triacis,0.0088,3,1,F,Yes
4741,Haemulidae,Orthopristis,Orthopristis forbesi,0.0149,3.189,0.941,G,Yes
4743,Ostraciidae,Ostracion,Ostracion cyanurus,0.101,2.588,1,G,Yes
4744,Ostraciidae,Ostracion,Ostracion immaculatus,0.101,2.588,1,G,Yes
4745,Ostraciidae,Ostracion,Ostracion whitleyi,0.101,2.588,1,G,Yes
4746,Labridae,Oxyjulis,Oxyjulis californica,0.0134,2.939,1,F,Yes
4747,Hexagrammidae,Oxylebius,Oxylebius pictus,0.0064,3.201,1,F,Yes
4749,Sparidae,Pagellus,Pagellus acarne,0.015,2.933,1,S,Yes
4750,Sparidae,Pagellus,Pagellus erythrinus,0.0159,3.054,0.851995305,S,Yes
4751,Sparidae,Pagrus,Pagrus auriga,0.0199,3,0.877192982,G,Yes
4752,Sparidae,Pagrus,Pagrus pagrus,0.0127,3.073,1,S,Yes
4764,Blenniidae,Parablennius,Parablennius gattorugine,0.0084,3.241,1,S,Yes
4765,Blenniidae,Parablennius,Parablennius incognitus,0.0103,3.06,1,S,Yes
4766,Blenniidae,Parablennius,Parablennius marmoreus,0.0084,3.241,1,G,Yes
4767,Blenniidae,Parablennius,Parablennius pilicornis,0.0084,3.241,1,G,Yes
4768,Blenniidae,Parablennius,Parablennius rouxi,0.0084,3.241,1,G,Yes
4769,Blenniidae,Parablennius,Parablennius zvonimiri,0.0084,3.241,1,G,Yes
4771,Cirrhitidae,Paracirrhites,Paracirrhites nisus,0.0138,3.117,1,F,Yes
4773,Serranidae,Paralabrax,Paralabrax albomaculatus,0.0146,3,1,G,Yes
4774,Serranidae,Paralabrax,Paralabrax clathratus,0.0146,3,1,G,Yes
4776,Serranidae,Paranthias,Paranthias colonus,0.0148,2.863,1,S,Yes
4777,Cottidae,Synchirus,Synchirus gilli,0.0088,3,1,F,Yes
4778,Syngnathidae,Syngnathus,Syngnathus acus,0.0002,3.33,1,S,Yes
4779,Synodontidae,Synodus,Synodus intermedius,0.0099,2.999,0.931,S,Yes
4780,Synodontidae,Synodus,Synodus lacertinus,0.0065,2.99,1,G,Yes
4781,Synodontidae,Synodus,Synodus saurus,0.02,2.715,1,S,Yes
4782,Synodontidae,Synodus,Synodus synodus,0.0084,3.067,1,S,Yes
4783,Synodontidae,Synodus,Synodus ulae,0.0065,2.99,1,G,Yes
4784,Cottidae,Taurulus,Taurulus bubalis,0.0088,3,1,F,Yes
4785,Labridae,Tautogolabrus,Tautogolabrus adspersus,0.0134,2.939,1,F,Yes
4791,Labridae,Thalassoma,Thalassoma bifasciatum,0.0107,2.916,1,S,Yes
4792,Labridae,Thalassoma,Thalassoma cupido,0.0139,3,1,G,Yes
4793,Labridae,Thalassoma,Thalassoma grammaticum,0.0139,3,1,G,Yes
4794,Labridae,Thalassoma,Thalassoma lucasanum,0.0126,2.878,1,S,Yes
4795,Labridae,Thalassoma,Thalassoma pavo,0.0139,3,1,G,Yes
4796,Labridae,Thalassoma,Thalassoma rueppellii,0.0139,3,1,G,Yes
4797,Gobiidae,Thorogobius,Thorogobius ephippiatus,0.013,2.882,1,F,Yes
4799,Carangidae,Trachinotus,Trachinotus ovatus,0.022,2.73,1,S,Yes
4800,Carangidae,Trachinotus,Trachinotus rhodopus,0.022,2.73,1,G,Yes
4801,Carangidae,Trachinotus,Trachinotus stilbe,0.022,2.73,1,G,Yes
4802,Gobiidae,Trimma,Trimma woutsi,0.013,2.882,1,F,Yes
4806,Tripterygiidae,Tripterygion,Tripterygion delaisi,0.0064,3.09,1,F,Yes
4807,Tripterygiidae,Tripterygion,Tripterygion melanurus,0.0064,3.09,1,F,Yes
4808,Tripterygiidae,Tripterygion,Tripterygion tripteronotus,0.0064,3.09,1,F,Yes
4809,Gadidae,Trisopterus,Trisopterus minutus,0.0059,3.217,1,S,Yes
4817,Carangidae,Uraspis,Uraspis helvola,0.0199,2.995,0.859845228,F,Yes
4818,Urolophidae,Urobatis,Urobatis halleri,0.0072,3.083,1,G,Yes
4819,Urolophidae,Urobatis,Urobatis jamaicensis,0.0072,3.083,1,S,Yes
4820,Urolophidae,Urobatis,Urobatis tumbesensis,0.0072,3.083,1,G,Yes
4823,Balistidae,Xanthichthys,Xanthichthys mento,0.0281,2.875,1,F,Yes
4824,Haemulidae,Xenocys,Xenocys jessiae,0.017,3.12,0.843,F,Yes
4825,Labridae,Xyrichtys,Xyrichtys victori,0.018,3.078,1,G,Yes
4826,Rhinobatidae,Zapteryx,Zapteryx xyster,0.0031,3,1,Gu,Yes
4827,Acanthuridae,Zebrasoma,Zebrasoma desjardinii,0.0339,2.855,0.859845228,G,Yes
4828,Acanthuridae,Zebrasoma,Zebrasoma xanthurum,0.0339,2.855,0.859845228,G,Yes
4850,Apogonidae,Ostorhinchus,Ostorhinchus angustatus,0.0233,2.937,0.948766603,S,Yes
4850,Apogonidae,Ostorhinchus,Ostorhinchus angustatus,0.0233,2.937,0.948766603,S,Yes
4854,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,0.175,2.263,1,S,Yes
4854,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,0.175,2.263,1,S,Yes
4855,Apogonidae,Apogon,Apogon apogonoides,0.0124,3.284,0.941619586,G,Yes
4855,Apogonidae,Apogon,Apogon apogonoides,0.0124,3.284,0.941619586,G,Yes
4858,Pomacentridae,Chromis,Chromis notata,0.0204,3.217,0.84317032,G,Yes
4863,Gobiidae,Elacatinus,Elacatinus puncticulatus,0.0092,3.017,1,S,Yes
4863,Gobiidae,Elacatinus,Elacatinus puncticulatus,0.0092,3.017,1,S,Yes
4864,Gobiidae,Elacatinus,Elacatinus saucrus,0.0092,3.017,1,G,Yes
4864,Gobiidae,Elacatinus,Elacatinus saucrus,0.0092,3.017,1,G,Yes
4865,Muraenidae,Enchelycore,Enchelycore pardalis,,,,,No
4866,Tripterygiidae,Enneanectes,Enneanectes carminalis,0.0113,2.901,1,G,Yes
4867,Serranidae,Epinephelus,Epinephelus coeruleopunctatus,0.0214,2.907,1,S,Yes
4867,Serranidae,Epinephelus,Epinephelus coeruleopunctatus,0.0214,2.907,1,S,Yes
4872,Kyphosidae,Girella,Girella freminvillii,0.0163,3.022,0.960614793,G,Yes
4873,Gobiidae,Gymneleotris,Gymneleotris seminuda,0.013,2.882,1,F,Yes
4874,Haemulidae,Haemulon,Haemulon plumierii,0.0178,3.034,0.894054537,S,Yes
4874,Haemulidae,Haemulon,Haemulon plumierii,0.0178,3.034,0.894054537,S,Yes
4875,Haemulidae,Haemulon,Haemulon scudderii,0.0175,3.099,1,G,Yes
4877,Congridae,Heteroconger,Heteroconger longissimus,0.0008,3.127,0.986193294,F,Yes
4880,Labridae,Iniistius,Iniistius pavo,0.0134,2.939,1,F,Yes
4885,Lutjanidae,Lutjanus,Lutjanus ehrenbergii,0.0182,2.984,1,G,Yes
4885,Lutjanidae,Lutjanus,Lutjanus ehrenbergii,0.0182,2.984,1,G,Yes
4888,Syngnathidae,Micrognathus,Micrognathus crinitus,0.0002,2.749,1,F,Yes
4888,Syngnathidae,Micrognathus,Micrognathus crinitus,0.0002,2.749,1,F,Yes
4894,Labridae,Parajulis,Parajulis poecilepterus,0.01,3.15,0.884564352,S,Yes
4895,Sciaenidae,Pareques,Pareques acuminatus,0.0087,3.202,1,S,Yes
4897,Pomacentridae,Pomacentrus,Pomacentrus fuscidorsalis,0.0365,2.775,0.776096236,G,Yes
4897,Pomacentridae,Pomacentrus,Pomacentrus fuscidorsalis,0.0365,2.775,0.776096236,G,Yes
4898,Pomacentridae,Pomacentrus,Pomacentrus trichourus,0.0365,2.775,0.776096236,G,Yes
4898,Pomacentridae,Pomacentrus,Pomacentrus trichourus,0.0365,2.775,0.776096236,G,Yes
4900,Acanthuridae,Prionurus,Prionurus scalprum,0.027,2.945,0.92936803,F,Yes
4901,Chaenopsidae,Protemblemaria,Protemblemaria bicirrus,0.0063,3.217,1,F,Yes
4901,Chaenopsidae,Protemblemaria,Protemblemaria bicirrus,0.0063,3.217,1,F,Yes
4902,Labridae,Pseudocoris,Pseudocoris aurantiofasciata,0.0134,2.939,1,F,Yes
4902,Labridae,Pseudocoris,Pseudocoris aurantiofasciata,0.0134,2.939,1,F,Yes
4906,Ostraciidae,Rhinesomus,Rhinesomus triqueter,0.309,2.23,1,S,Yes
4906,Ostraciidae,Rhinesomus,Rhinesomus triqueter,0.309,2.23,1,S,Yes
4907,Holocentridae,Sargocentron,Sargocentron vexillarium,0.0158,3.051,1,S,Yes
4907,Holocentridae,Sargocentron,Sargocentron vexillarium,0.0158,3.051,1,S,Yes
4908,Nemipteridae,Scolopsis,Scolopsis aurata,0.0185,2.981,0.909090909,G,Yes
4908,Nemipteridae,Scolopsis,Scolopsis aurata,0.0185,2.981,0.909090909,G,Yes
4909,Nemipteridae,Scolopsis,Scolopsis vosmeri,0.0185,2.981,0.909090909,G,Yes
4909,Nemipteridae,Scolopsis,Scolopsis vosmeri,0.0185,2.981,0.909090909,G,Yes
4910,Sebastidae,Sebastiscus,Sebastiscus marmoratus,0.0126,3.08,0.983284169,F,Yes
4914,Labridae,Xyrichtys,Xyrichtys novacula,0.0481,2.243,1,S,Yes
4914,Labridae,Xyrichtys,Xyrichtys novacula,0.0481,2.243,1,S,Yes
4915,Scophthalmidae,Zeugopterus,Zeugopterus regius,0.0139,3.146,1,G,Yes
4917,Kyphosidae,Kyphosus,Kyphosus sectatrix,0.0174,3.079,1,S,Yes
4917,Kyphosidae,Kyphosus,Kyphosus sectatrix,0.0174,3.079,1,S,Yes
4983,Labrisomidae,Labrisomus,Labrisomus kalisherae,0.0091,3.181,1,G,Yes
4984,Cirrhitidae,Amblycirrhitus,Amblycirrhitus pinos,0.0026,3.427,1,S,Yes
4986,Microdesmidae,Ptereleotris,Ptereleotris calliura,0.0167,2.863,1,Gu,Yes
4987,Scombridae,Scomberomorus,Scomberomorus maculatus,0.006,3.002,0.844594595,S,Yes
4988,Gobiidae,Elacatinus,Elacatinus illecebrosus,0.0092,3.017,1,G,Yes
4989,Apogonidae,Apogon,Apogon lachneri,0.0124,3.284,0.941619586,G,Yes
4991,Apogonidae,Apogon,Apogon binotatus,0.0124,3.284,0.941619586,G,Yes
4993,Gerreidae,Gerres,Gerres cinereus,0.0147,3.12,0.821692687,S,Yes
4995,Scorpaenidae,Scorpaenodes,Scorpaenodes caribbaeus,0.0196,3.038,1,G,Yes
4997,Sparidae,Diplodus,Diplodus argenteus,0.0172,3,1,G,Yes
4998,Serranidae,Hypoplectrus,Hypoplectrus aberrans,0.0109,3.182,1,G,Yes
4999,Inermiidae,Inermia,Inermia vittata,0.0093,3.075,1,Gu,Yes
5000,Tetraodontidae,Sphoeroides,Sphoeroides spengleri,0.0107,3.267,1,S,Yes
5001,Gobiidae,Ctenogobius,Ctenogobius saepepallens,0.004,3.08,1,G,Yes
5008,Scorpaenidae,Pontinus,Pontinus spp.,0.0082,3.176,1,G,Yes
5009,Labridae,Symphodus,Symphodus spp.,0.0102,3.08,1,G,Yes
5024,Apogonidae,Apogon,Apogon imberbis,0.0124,3.108,0.81300813,S,Yes
5025,Atherinidae,Atherina,Atherina presbyter,0.0064,3.05,1,S,Yes
5026,Sparidae,Dentex,Dentex dentex,0.0134,3.172,1,S,Yes
5030,Scaridae,Sparisoma,Sparisoma cretense,0.0113,3.052,1,S,Yes
5031,Labridae,Symphodus,Symphodus cinereus,0.0101,3.133,1,S,Yes
5032,Labridae,Symphodus,Symphodus doderleini,0.0084,3.197,1,S,Yes
5033,Labridae,Symphodus,Symphodus mediterraneus,0.0212,2.879,0.815,S,Yes
5034,Labridae,Symphodus,Symphodus melanocercus,0.0102,3.08,1,G,Yes
5035,Labridae,Symphodus,Symphodus ocellatus,0.0102,3.08,1,S,Yes
5036,Labridae,Symphodus,Symphodus roissali,0.0069,3.386,1,S,Yes
5037,Labridae,Symphodus,Symphodus rostratus,0.0177,2.802,1,S,Yes
